27/10/2021	13:05
Experiment Type:	Sizing
Pseudo Cross Correlation
Scattering angle:	90.0
Duration (s):	60
Wavelength (nm):	660.0
Refractive index:	1.330
Viscosity (mPas):	0.969
Temperature (K):	294.5
Laser intensity (mW):	81.918000
Average Count rate  A (kHz):	7.5
Average Count rate  B (kHz):	7.6
Intercept:	1.0000
Cumulant 1st	-Inf
Cumulant 2nd	-Inf	NaN
Cumulant 3rd	-Inf	NaN

Lag time (s)         g2-1
36.752589	7.305145	7.286072
36.805018	7.896423	7.438660
36.857446	6.523132	7.019043
36.909875	7.114410	7.705688
36.962304	7.839203	7.801056
37.014733	7.190704	8.049011
37.067162	8.087158	8.068085
37.119590	7.457733	7.266998
37.172019	6.904602	8.239746
37.224448	7.362366	7.915497
37.276877	7.514954	7.801056
37.329306	7.114410	7.514954
37.381734	7.152557	8.277893
37.434163	7.057190	6.675720
37.486592	6.999969	7.629395
37.539021	6.771088	8.239746
37.591450	7.400513	7.839203
37.643878	6.847382	7.305145
37.696307	6.866455	7.266998
37.748736	8.506775	7.038116
37.801165	7.343292	7.324219
37.853594	7.648468	8.125305
37.906022	7.972717	7.839203
37.958451	7.724762	8.029938
38.010880	7.820129	7.648468
38.063309	7.801056	7.781982
38.115738	8.029938	8.220673
38.168166	7.514954	7.667542
38.220595	6.999969	7.801056
38.273024	7.514954	7.801056
38.325453	7.534027	6.923676
38.377882	7.495880	7.266998
38.430310	7.781982	7.534027
38.482739	8.106232	7.553101
38.535168	8.106232	8.068085
38.587597	7.514954	7.495880
38.640026	8.087158	7.743835
38.692454	7.572174	7.266998
38.744883	7.801056	7.686615
38.797312	7.972717	8.335114
38.849741	7.019043	8.125305
38.902170	7.438660	8.068085
38.954598	7.915497	7.953644
39.007027	7.381439	7.629395
39.059456	8.277893	8.258820
39.111885	7.839203	8.220673
39.164314	7.820129	7.667542
39.216742	7.591248	8.068085
39.269171	7.553101	7.419586
39.321600	7.476807	7.400513
39.374029	7.705688	8.258820
39.426458	7.438660	7.820129
39.478886	7.343292	7.972717
39.531315	8.049011	7.514954
39.583744	8.010864	7.820129
39.636173	7.629395	7.305145
39.688602	7.266998	7.648468
39.741030	7.019043	7.934570
39.793459	7.610321	7.629395
39.845888	8.373260	7.457733
39.898317	7.514954	7.629395
39.950746	8.010864	7.572174
40.003174	7.495880	7.209778
40.055603	7.610321	7.495880
40.108032	7.915497	7.915497
40.160461	7.381439	6.961823
40.212890	7.877350	7.801056
40.265318	7.534027	8.277893
40.317747	7.305145	7.915497
40.370176	7.400513	7.915497
40.422605	7.534027	7.781982
40.475034	7.839203	8.449554
40.527462	8.296967	7.686615
40.579891	7.953644	7.438660
40.632320	8.125305	7.762909
40.684749	8.316040	7.457733
40.737178	7.553101	7.896423
40.789606	7.133484	7.514954
40.842035	7.133484	7.266998
40.894464	7.228851	8.239746
40.946893	7.553101	7.343292
40.999322	7.266998	7.724762
41.051750	7.495880	7.743835
41.104179	7.228851	7.324219
41.156608	7.343292	7.629395
41.209037	7.324219	7.514954
41.261466	8.049011	7.610321
41.313894	7.266998	7.514954
41.366323	7.762909	7.305145
41.418752	7.839203	7.820129
41.471181	7.743835	7.495880
41.523610	7.343292	8.220673
41.576038	7.495880	7.286072
41.628467	7.057190	8.106232
41.680896	8.201599	7.648468
41.733325	8.583069	7.743835
41.785754	7.743835	7.476807
41.838182	8.049011	8.296967
41.890611	7.419586	7.610321
41.943040	7.686615	7.362366
41.995469	7.400513	7.762909
42.047898	7.572174	7.266998
42.100326	8.029938	7.534027
42.152755	7.877350	7.362366
42.205184	7.934570	7.553101
42.257613	7.572174	7.591248
42.310042	8.068085	7.839203
42.362470	7.362366	7.343292
42.414899	8.525848	8.296967
42.467328	8.983612	7.686615
42.519757	7.743835	7.476807
42.572186	8.583069	7.553101
42.624614	7.915497	7.858276
42.677043	6.999969	7.801056
42.729472	7.457733	8.049011
42.781901	7.362366	8.201599
42.834330	6.923676	7.896423
42.886758	8.087158	8.144379
42.939187	7.514954	7.953644
42.991616	6.523132	8.277893
43.044045	7.801056	8.277893
43.096474	8.106232	7.152557
43.148902	8.239746	7.934570
43.201331	7.839203	7.743835
43.253760	7.438660	7.514954
43.306189	7.419586	8.068085
43.358618	7.667542	7.343292
43.411046	7.648468	7.896423
43.463475	7.209778	8.316040
43.515904	8.316040	7.991791
43.568333	7.648468	7.991791
43.620762	7.438660	7.610321
43.673190	7.591248	7.534027
43.725619	7.801056	8.068085
43.778048	7.953644	7.629395
43.830477	7.343292	7.667542
43.882906	7.400513	8.697510
43.935334	7.476807	7.591248
43.987763	7.991791	8.316040
44.040192	7.228851	7.305145
44.092621	8.201599	7.801056
44.145050	7.648468	7.648468
44.197478	7.686615	7.858276
44.249907	7.228851	7.438660
44.302336	7.324219	7.362366
44.354765	8.182526	7.781982
44.407194	7.991791	7.896423
44.459622	7.781982	7.762909
44.512051	8.258820	7.572174
44.564480	7.534027	8.163452
44.616909	8.220673	7.648468
44.669338	7.305145	8.277893
44.721766	7.495880	7.820129
44.774195	8.106232	8.163452
44.826624	8.277893	7.324219
44.879053	7.667542	7.190704
44.931482	7.457733	7.476807
44.983910	7.686615	7.972717
45.036339	7.934570	7.534027
45.088768	7.839203	7.514954
45.141197	8.716583	7.629395
45.193626	7.934570	8.144379
45.246054	7.934570	7.801056
45.298483	7.534027	7.553101
45.350912	7.572174	8.029938
45.403341	8.335114	7.495880
45.455770	8.525848	7.553101
45.508198	7.534027	7.610321
45.560627	7.495880	8.277893
45.613056	7.572174	7.896423
45.665485	7.896423	8.163452
45.717914	7.743835	7.972717
45.770342	7.839203	7.820129
45.822771	8.296967	8.277893
45.875200	8.277893	7.457733
45.927629	8.335114	8.468628
45.980058	7.419586	8.163452
46.032486	7.762909	8.201599
46.084915	7.705688	7.972717
46.137344	7.553101	7.781982
46.189773	6.694794	7.419586
46.242202	7.705688	7.438660
46.294630	7.648468	7.495880
46.347059	8.029938	7.534027
46.399488	7.534027	8.678436
46.451917	8.163452	8.239746
46.504346	7.877350	7.724762
46.556774	7.972717	6.866455
46.609203	8.449554	7.648468
46.661632	8.201599	7.534027
46.714061	7.686615	8.697510
46.766490	7.381439	7.820129
46.818918	7.877350	8.201599
46.871347	7.266998	8.068085
46.923776	8.125305	7.724762
46.976205	7.247925	7.991791
47.028634	7.019043	7.610321
47.081062	7.514954	7.514954
47.133491	7.877350	7.553101
47.185920	7.839203	8.258820
47.238349	8.163452	7.362366
47.290778	7.972717	8.220673
47.343206	7.591248	7.991791
47.395635	7.724762	7.610321
47.448064	7.953644	8.029938
47.500493	7.686615	8.068085
47.552922	8.029938	7.114410
47.605350	7.514954	7.896423
47.657779	8.182526	7.343292
47.710208	7.362366	8.010864
47.762637	8.087158	8.106232
47.815066	7.324219	7.915497
47.867494	7.038116	8.163452
47.919923	8.163452	7.362366
47.972352	8.163452	8.029938
48.024781	7.762909	7.801056
48.077210	7.572174	7.553101
48.129638	7.286072	8.506775
48.182067	7.324219	7.305145
48.234496	7.743835	7.667542
48.286925	7.610321	8.831024
48.339354	8.220673	7.724762
48.391782	7.591248	7.266998
48.444211	8.487701	8.277893
48.496640	7.915497	7.534027
48.549069	8.049011	8.544922
48.601498	7.591248	7.324219
48.653926	7.553101	7.820129
48.706355	7.839203	8.392334
48.758784	7.076263	7.991791
48.811213	8.087158	7.286072
48.863642	8.125305	7.686615
48.916070	7.095337	7.991791
48.968499	7.896423	7.972717
49.020928	8.373260	8.239746
49.073357	7.648468	8.010864
49.125786	7.648468	7.972717
49.178214	7.114410	8.068085
49.230643	7.457733	8.220673
49.283072	8.087158	7.724762
49.335501	8.392334	6.980896
49.387930	8.049011	7.514954
49.440358	7.495880	7.858276
49.492787	8.068085	8.468628
49.545216	7.705688	8.239746
49.597645	7.400513	8.106232
49.650074	7.724762	8.106232
49.702502	8.163452	8.010864
49.754931	8.277893	7.896423
49.807360	8.621216	7.991791
49.859789	7.648468	7.781982
49.912218	7.743835	7.820129
49.964646	8.220673	8.163452
50.017075	7.038116	7.629395
50.069504	7.419586	6.580353
50.121933	8.049011	8.277893
50.174362	7.514954	7.343292
50.226790	8.087158	7.266998
50.279219	8.487701	8.239746
50.331648	7.820129	8.029938
50.384077	8.220673	8.144379
50.436506	8.296967	7.247925
50.488934	7.877350	7.190704
50.541363	7.896423	7.820129
50.593792	7.781982	7.438660
50.646221	7.896423	7.362366
50.698650	7.457733	7.991791
50.751078	7.457733	8.754730
50.803507	7.801056	7.820129
50.855936	8.163452	7.648468
50.908365	7.743835	6.828308
50.960794	7.915497	7.762909
51.013222	8.411407	7.553101
51.065651	7.896423	8.239746
51.118080	7.362366	7.190704
51.170509	7.553101	7.152557
51.222938	7.686615	8.049011
51.275366	7.209778	8.068085
51.327795	7.266998	8.029938
51.380224	8.411407	7.495880
51.432653	7.686615	7.305145
51.485082	7.820129	7.953644
51.537510	7.400513	8.354187
51.589939	8.144379	7.724762
51.642368	7.076263	8.277893
51.694797	7.877350	7.877350
51.747226	7.705688	7.705688
51.799654	7.686615	8.354187
51.852083	8.106232	7.495880
51.904512	7.705688	7.476807
51.956941	7.400513	8.468628
52.009370	7.724762	8.068085
52.061798	7.648468	7.820129
52.114227	7.858276	7.762909
52.166656	7.705688	7.591248
52.219085	8.335114	7.438660
52.271514	7.476807	8.296967
52.323942	7.915497	7.228851
52.376371	7.228851	8.010864
52.428800	8.411407	8.220673
52.481229	7.476807	8.201599
52.533658	8.239746	8.029938
52.586086	8.144379	8.583069
52.638515	7.629395	7.648468
52.690944	8.144379	8.049011
52.743373	7.572174	7.724762
52.795802	7.667542	7.972717
52.848230	8.049011	7.553101
52.900659	7.305145	8.239746
52.953088	6.999969	7.953644
53.005517	7.915497	8.373260
53.057946	7.419586	7.648468
53.110374	7.762909	8.125305
53.162803	7.820129	8.316040
53.215232	7.781982	7.209778
53.267661	8.506775	8.411407
53.320090	7.591248	8.258820
53.372518	7.610321	8.506775
53.424947	7.820129	7.534027
53.477376	7.076263	7.534027
53.529805	8.125305	7.877350
53.582234	7.324219	7.820129
53.634662	7.400513	7.648468
53.687091	7.686615	7.495880
53.739520	7.228851	7.915497
53.791949	8.411407	7.266998
53.844378	7.419586	7.114410
53.896806	7.686615	7.438660
53.949235	7.190704	8.468628
54.001664	7.934570	7.705688
54.054093	7.057190	7.991791
54.106522	7.457733	7.915497
54.158950	8.144379	8.525848
54.211379	8.754730	7.553101
54.263808	7.686615	7.858276
54.316237	8.087158	7.743835
54.368666	7.743835	7.381439
54.421094	8.049011	8.106232
54.473523	7.839203	7.877350
54.525952	8.335114	7.629395
54.578381	8.163452	7.743835
54.630810	7.591248	7.553101
54.683238	8.373260	8.010864
54.735667	8.201599	8.239746
54.788096	7.266998	7.839203
54.840525	7.572174	7.629395
54.892954	7.724762	7.724762
54.945382	7.286072	8.087158
54.997811	8.296967	7.686615
55.050240	7.839203	7.133484
55.102669	6.980896	7.553101
55.155098	7.076263	8.068085
55.207526	7.915497	7.591248
55.259955	7.591248	7.781982
55.312384	7.667542	7.209778
55.364813	7.743835	7.896423
55.417242	8.106232	8.964539
55.469670	7.476807	7.171631
55.522099	7.362366	7.762909
55.574528	7.305145	8.773804
55.626957	8.220673	7.991791
55.679386	8.010864	7.514954
55.731814	8.430481	7.801056
55.784243	7.286072	7.495880
55.836672	8.239746	7.629395
55.889101	7.343292	8.373260
55.941530	8.163452	7.839203
55.993958	7.400513	7.534027
56.046387	8.487701	8.316040
56.098816	7.781982	7.553101
56.151245	7.781982	7.495880
56.203674	7.686615	7.629395
56.256102	7.896423	8.430481
56.308531	7.266998	7.915497
56.360960	7.972717	7.896423
56.413389	7.534027	7.553101
56.465818	8.354187	7.820129
56.518246	7.648468	7.190704
56.570675	7.915497	8.220673
56.623104	7.972717	7.572174
56.675533	7.762909	7.667542
56.727962	7.877350	8.087158
56.780390	7.381439	7.877350
56.832819	8.182526	8.029938
56.885248	7.724762	7.572174
56.937677	7.228851	7.972717
56.990106	7.438660	7.667542
57.042534	7.095337	8.087158
57.094963	7.705688	7.667542
57.147392	7.991791	7.877350
57.199821	7.514954	7.057190
57.252250	7.152557	7.991791
57.304678	7.400513	7.953644
57.357107	6.999969	8.201599
57.409536	7.610321	7.324219
57.461965	7.629395	7.209778
57.514394	6.942749	7.190704
57.566822	8.068085	7.381439
57.619251	7.743835	7.686615
57.671680	8.735657	7.858276
57.724109	7.534027	7.705688
57.776538	7.610321	7.247925
57.828966	8.316040	7.801056
57.881395	8.201599	7.610321
57.933824	7.572174	7.305145
57.986253	8.087158	7.610321
58.038682	8.010864	8.087158
58.091110	7.724762	7.724762
58.143539	7.915497	6.923676
58.195968	7.400513	7.133484
58.248397	8.544922	7.781982
58.300826	7.953644	7.686615
58.353254	7.877350	8.049011
58.405683	7.953644	7.476807
58.458112	7.667542	7.419586
58.510541	7.629395	7.076263
58.562970	8.316040	7.686615
58.615398	8.049011	7.781982
58.667827	7.762909	8.144379
58.720256	7.438660	7.781982
58.772685	7.820129	8.258820
58.825114	7.610321	7.553101
58.877542	7.438660	7.152557
58.929971	7.457733	7.953644
58.982400	8.144379	8.144379
59.034829	6.484985	7.724762
59.087258	7.152557	8.010864
59.139686	7.286072	7.457733
59.192115	7.781982	7.667542
59.244544	7.591248	7.801056
59.296973	7.591248	7.381439
59.349402	7.972717	7.438660
59.401830	7.495880	7.762909
59.454259	7.266998	7.991791
59.506688	7.972717	7.934570
59.559117	8.087158	7.667542
59.611546	7.743835	7.610321
59.663974	7.190704	7.610321
59.716403	8.163452	7.343292
59.768832	6.980896	7.438660
59.821261	7.324219	7.591248
59.873690	7.839203	7.972717
59.926118	7.667542	7.705688
59.978547	6.713867	7.686615
