27/10/2021	12:58
38.640026	258.560181	242.424011
38.692454	237.464905	223.312378
38.744883	234.012604	218.715668
38.797312	202.770233	195.922852
38.849741	210.990906	198.650360
38.902170	277.328491	259.304047
38.954598	308.609009	297.222137
39.007027	305.519104	288.009644
39.059456	302.085876	283.718109
39.111885	299.205780	284.404755
39.164314	305.309296	286.598206
39.216742	295.772552	281.333923
39.269171	299.530029	283.737183
39.321600	292.930603	269.622803
39.374029	263.843536	245.380402
39.426458	244.178772	227.508545
39.478886	288.772583	272.808075
39.531315	299.282074	278.892517
39.583744	285.224915	270.538330
39.636173	278.129578	267.715454
39.688602	287.551880	269.775391
39.741030	291.957855	275.192261
39.793459	228.099823	212.173462
39.845888	221.233368	204.086304
39.898317	239.505768	227.699280
39.950746	251.903534	241.737366
40.003174	233.364105	219.364166
40.055603	200.538635	187.168121
40.108032	274.276733	259.819031
40.160461	291.957855	278.320312
40.212890	283.908844	264.282227
40.265318	297.508240	281.028748
40.317747	250.740051	237.350464
40.370176	192.661285	178.966522
40.422605	222.644806	206.756592
40.475034	307.807922	287.170410
40.527462	315.475464	295.391083
40.579891	326.671600	303.077698
40.632320	287.380219	263.481140
40.684749	191.001892	181.674957
40.737178	219.726562	207.023621
40.789606	210.933685	199.851990
40.842035	208.911896	195.121765
40.894464	255.603790	239.639282
40.946893	253.658295	237.884521
40.999322	257.453918	241.165161
41.051750	287.361145	274.600983
41.104179	307.674408	286.827087
41.156608	269.985199	256.881714
41.209037	277.023315	259.647369
41.261466	308.704376	289.402008
41.313894	257.625580	242.385864
41.366323	282.955170	262.527466
41.418752	277.328491	261.478424
41.471181	268.135071	253.276825
41.523610	276.660919	261.669159
41.576038	309.734344	286.331177
41.628467	286.560059	268.840790
41.680896	218.410492	202.083588
41.733325	272.979736	258.102417
41.785754	325.374603	306.663513
41.838182	324.001312	303.630829
41.890611	325.565338	301.761627
41.943040	286.064148	266.189575
41.995469	215.778351	204.124451
42.047898	202.484131	193.767548
42.100326	184.116364	173.797607
42.152755	170.345306	162.086487
42.205184	182.666779	169.696808
42.257613	193.176270	181.751251
42.310042	175.228119	169.620514
42.362470	204.563141	194.377899
42.414899	185.985565	177.116394
42.467328	173.912048	163.135529
42.519757	174.083710	165.386200
42.572186	237.598419	222.702026
42.624614	321.083069	300.025940
42.677043	322.704315	302.600861
42.729472	322.914124	304.393768
42.781901	311.279297	295.619965
42.834330	304.527283	289.363861
42.886758	293.922424	273.246765
42.939187	328.235626	310.020447
42.991616	316.200256	292.148590
43.044045	277.576447	258.846283
43.096474	294.628143	282.363892
43.148902	283.660889	264.854431
43.201331	323.734283	303.726196
43.253760	315.513611	300.102234
43.306189	312.232971	294.399261
43.358618	316.543579	298.461914
43.411046	323.600769	302.104950
43.463475	316.677094	305.099487
43.515904	326.671600	304.927826
43.568333	273.418427	255.947113
43.620762	298.118591	287.380219
43.673190	324.230194	309.543610
43.725619	293.674469	273.704529
43.778048	268.287659	252.037048
43.830477	279.216766	259.494781
43.882906	321.941376	296.955109
43.935334	303.497314	287.857056
43.987763	318.870544	304.241180
44.040192	314.235687	290.889740
44.092621	267.276764	248.241425
44.145050	189.418793	176.334381
44.197478	185.146332	172.634125
44.249907	177.974701	168.151855
44.302336	202.121735	185.699463
44.354765	267.028809	247.592926
44.407194	338.687897	311.279297
44.459622	321.502686	305.423737
44.512051	265.522003	251.846313
44.564480	294.609070	276.222229
44.616909	301.780701	283.660889
44.669338	319.194794	301.113129
44.721766	300.922394	280.685425
44.774195	319.900513	297.012329
44.826624	320.816040	304.813385
44.879053	225.772858	213.336945
44.931482	257.759094	240.516663
44.983910	230.388641	215.854645
45.036339	190.200806	179.977417
45.088768	187.854767	176.258087
45.141197	188.770294	179.824829
45.193626	261.249542	239.143372
45.246054	291.919708	270.652771
45.298483	292.205811	274.047852
45.350912	283.622742	265.331268
45.403341	230.731964	213.260651
45.455770	214.614868	206.813812
45.508198	295.219421	272.312164
45.560627	222.892761	206.966400
45.613056	197.467804	183.162689
45.665485	224.590302	207.386017
45.717914	295.886993	271.739960
45.770342	214.042664	199.375153
45.822771	222.339630	208.492279
45.875200	177.669525	169.200897
45.927629	210.533142	196.495056
45.980058	279.216766	259.132385
46.032486	323.143005	302.448273
46.084915	317.096710	298.347473
46.137344	282.382965	262.050629
46.189773	232.124329	222.415924
46.242202	314.235687	295.677185
46.294630	302.677155	281.620026
46.347059	338.115692	310.401917
46.399488	335.750580	318.317413
46.451917	321.369171	299.053192
46.504346	277.366638	256.500244
46.556774	273.151398	252.208710
46.609203	199.241638	186.786652
46.661632	178.070068	169.219971
46.714061	194.854736	184.402466
46.766490	243.244171	227.470398
46.818918	251.197815	237.064362
46.871347	241.546631	222.415924
46.923776	287.342072	269.756317
46.976205	316.963196	296.173096
47.028634	324.668884	306.091309
47.081062	308.609009	286.369324
47.133491	325.164795	301.818848
47.185920	315.265656	292.224884
47.238349	321.674347	304.336548
47.290778	329.074860	305.728912
47.343206	312.118530	290.699005
47.395635	335.922241	315.151215
47.448064	310.020447	295.372009
47.500493	295.028687	280.990601
47.552922	318.660736	298.805237
47.605350	317.382812	306.873322
47.657779	243.759155	226.631165
47.710208	196.571350	184.249878
47.762637	176.773071	170.307159
47.815066	213.603973	198.993683
47.867494	198.383331	181.427002
47.919923	316.715240	294.361115
47.972352	339.412689	318.412781
48.024781	237.789154	224.552155
48.077210	229.377747	218.219757
48.129638	203.800201	188.674927
48.182067	186.061859	174.083710
48.234496	225.639343	214.462280
48.286925	272.521973	257.472992
48.339354	274.162292	252.971649
48.391782	253.601074	231.342316
48.444211	247.039795	233.230591
48.496640	279.254913	263.214111
48.549069	315.475464	297.603607
48.601498	264.148712	246.944427
48.653926	242.080688	225.181580
48.706355	197.334290	186.061859
48.758784	223.712921	210.418701
48.811213	194.892883	182.495117
48.863642	214.767456	204.372406
48.916070	174.045563	169.162750
48.968499	179.958344	168.514252
49.020928	181.579590	170.173645
49.073357	197.830200	189.380646
49.125786	173.225403	158.939362
49.178214	181.446075	165.042877
49.230643	164.699554	155.525208
49.283072	190.448761	176.448822
49.335501	220.336914	202.407837
49.387930	334.854126	310.649872
49.440358	326.004028	299.186707
49.492787	302.333832	288.124084
49.545216	333.213806	317.554474
49.597645	242.652893	229.377747
49.650074	332.012177	312.519073
49.702502	347.309113	328.693390
49.754931	336.780548	311.603546
49.807360	327.415466	311.374664
49.859789	264.625549	248.394012
49.912218	274.543762	255.260468
49.964646	282.611847	267.868042
50.017075	283.412933	263.423920
50.069504	287.303925	272.636414
50.121933	191.783905	180.797577
50.174362	186.767578	172.061920
50.226790	174.541473	168.399811
50.279219	196.285248	186.138153
50.331648	210.399628	196.475983
50.384077	193.405151	179.386139
50.436506	291.805267	274.696350
50.488934	322.952271	303.134918
50.541363	365.657806	343.990326
50.593792	355.472565	335.903168
50.646221	325.546265	302.448273
50.698650	335.769653	315.570831
50.751078	341.300964	319.824219
50.803507	341.968536	321.102142
50.855936	307.884216	290.832520
50.908365	308.361053	291.385651
50.960794	248.928070	228.118896
51.013222	283.756256	264.606476
51.065651	243.835449	229.320526
51.118080	331.382751	318.927765
51.170509	263.137817	249.824524
51.222938	351.200104	332.679749
51.275366	362.758636	341.720581
51.327795	351.810455	332.546234
51.380224	306.262970	287.723541
51.432653	171.527863	161.209106
51.485082	176.525116	164.794922
51.537510	169.830322	155.830383
51.589939	205.783844	192.871094
51.642368	209.770203	195.770264
51.694797	205.192566	193.653107
51.747226	327.987671	313.701630
51.799654	317.745209	299.491882
51.852083	345.401764	332.031250
51.904512	348.014832	327.568054
51.956941	360.050201	332.412720
52.009370	311.374664	290.031433
52.061798	269.260406	255.279541
52.114227	190.963745	178.451538
52.166656	174.865723	162.277222
52.219085	181.674957	167.598724
52.271514	179.042816	172.367096
52.323942	168.132782	159.301758
52.376371	218.772888	207.672119
52.428800	255.527496	245.285034
52.481229	254.440308	235.080719
52.533658	210.838318	198.783875
52.586086	177.192688	165.519714
52.638515	221.004486	207.748413
52.690944	223.464966	208.740234
52.743373	282.058716	264.968872
52.795802	213.985443	201.282501
52.848230	231.513977	218.029022
52.900659	238.666534	221.900940
52.953088	191.440582	175.514221
53.005517	231.227875	215.530396
53.057946	193.519592	183.715820
53.110374	200.080872	186.672211
53.162803	308.170319	289.974213
53.215232	308.132172	287.971497
53.267661	263.595581	247.821808
53.320090	216.293335	201.530457
53.372518	247.039795	233.154297
53.424947	170.326233	157.871246
53.477376	181.102753	164.566040
53.529805	204.601288	189.170837
53.582234	189.590454	177.936554
53.634662	238.552094	224.342346
53.687091	354.957581	332.336426
53.739520	343.189240	324.325562
53.791949	361.747742	337.696075
53.844378	363.197327	337.638855
53.896806	283.298492	264.034271
53.949235	176.963806	167.388916
54.001664	173.301697	159.664154
54.054093	191.173553	176.239014
54.106522	165.290833	157.642365
54.158950	199.775696	185.527802
54.211379	277.385712	265.865326
54.263808	169.982910	160.217285
54.316237	179.405212	171.108246
54.368666	192.317963	181.312561
54.421094	166.301727	157.032013
54.473523	187.911987	178.337097
54.525952	235.729218	225.315094
54.578381	280.265808	267.467499
54.630810	315.341949	298.805237
54.683238	330.066681	311.889648
54.735667	321.121216	298.843384
54.788096	355.930328	335.350037
54.840525	356.025696	330.410004
54.892954	295.124054	277.938843
54.945382	216.007233	199.069977
54.997811	184.192657	170.173645
55.050240	199.375153	189.418793
55.102669	194.435120	179.004669
55.155098	192.775726	182.266235
55.207526	182.437897	169.620514
55.259955	257.167816	239.982605
55.312384	351.257324	328.121185
55.364813	354.137421	328.083038
55.417242	297.718048	275.802612
55.469670	282.039642	260.467529
55.522099	301.494598	284.729004
55.574528	225.296021	207.920074
55.626957	181.503296	171.508789
55.679386	202.331543	185.680389
55.731814	235.118866	219.955444
55.784243	187.454224	174.694061
55.836672	183.773041	170.783997
55.889101	307.369232	286.979675
55.941530	348.815918	328.006744
55.993958	321.636200	302.066803
56.046387	312.080383	291.690826
56.098816	195.808411	183.029175
56.151245	209.980011	196.208954
56.203674	260.982513	243.339539
56.256102	328.025818	308.361053
56.308531	355.758667	333.633423
56.360960	360.908508	342.025757
56.413389	322.933197	304.260254
56.465818	252.170563	239.276886
56.518246	312.805176	295.352936
56.570675	341.300964	317.134857
56.623104	343.627930	315.761566
56.675533	338.935852	323.486328
56.727962	311.698914	297.431946
56.780390	345.268250	327.606201
56.832819	358.142853	336.933136
56.885248	360.221863	335.960388
56.937677	358.581543	334.453583
56.990106	275.688171	256.519318
57.042534	190.429687	175.876617
57.094963	171.337128	161.914825
57.147392	170.860291	162.734985
57.199821	201.702118	188.102722
57.252250	196.666718	184.173584
57.304678	169.525146	159.778595
57.357107	169.334412	161.342621
57.409536	200.557709	189.819336
57.461965	176.811218	170.097351
57.514394	234.260559	215.187073
57.566822	327.072144	301.666260
57.619251	302.238464	282.077789
57.671680	230.560303	217.666626
57.724109	240.097046	223.064423
57.776538	309.429169	288.486481
57.828966	338.172913	315.456390
57.881395	357.799530	338.249207
57.933824	349.521637	326.347351
57.986253	360.698700	339.393616
58.038682	362.720490	341.777802
58.091110	347.995758	330.371857
58.143539	362.491608	332.832336
58.195968	352.649689	334.682465
58.248397	336.322784	317.993164
58.300826	251.083374	235.157013
58.353254	288.734436	268.764496
58.405683	370.540619	351.161957
58.458112	339.965820	327.568054
58.510541	300.006866	278.263092
58.562970	322.761536	304.698944
58.615398	356.693268	343.456268
58.667827	377.388000	352.363586
58.720256	371.017456	348.091125
58.772685	324.707031	305.118561
58.825114	310.497284	288.429260
58.877542	273.323059	261.573792
58.929971	323.791504	298.557281
58.982400	344.142914	329.914093
59.034829	349.102020	330.200195
59.087258	353.202820	327.529907
59.139686	304.985046	290.145874
59.192115	258.350372	245.056152
59.244544	368.328094	341.873169
59.296973	363.025665	333.461761
59.349402	346.450806	320.892334
59.401830	327.033997	306.110382
59.454259	306.816101	285.415649
59.506688	327.777863	306.262970
59.559117	363.445282	344.009399
59.611546	355.339050	335.693359
59.663974	330.429077	311.565399
59.716403	335.254669	319.805145
59.768832	302.276611	283.889771
59.821261	348.873138	331.592560
59.873690	343.818665	321.369171
59.926118	330.123901	312.938690
59.978547	272.216797	257.740021
