27/10/2021	13:04
38.430310	6.618500	7.934570
38.482739	7.476807	8.277893
38.535168	7.171631	7.247925
38.587597	8.335114	7.228851
38.640026	7.362366	6.752014
38.692454	7.820129	7.476807
38.744883	7.514954	7.553101
38.797312	8.468628	7.171631
38.849741	7.572174	6.885529
38.902170	7.362366	7.629395
38.954598	7.381439	7.934570
39.007027	7.953644	7.591248
39.059456	7.343292	7.591248
39.111885	6.885529	8.163452
39.164314	7.877350	7.648468
39.216742	7.514954	7.324219
39.269171	6.847382	8.487701
39.321600	7.801056	7.572174
39.374029	7.991791	7.667542
39.426458	7.972717	8.182526
39.478886	7.534027	7.896423
39.531315	7.286072	7.400513
39.583744	8.220673	7.572174
39.636173	7.934570	7.305145
39.688602	7.553101	7.839203
39.741030	7.438660	8.087158
39.793459	7.476807	7.648468
39.845888	7.514954	7.762909
39.898317	7.724762	7.629395
39.950746	7.667542	7.362366
40.003174	7.972717	7.705688
40.055603	7.820129	7.190704
40.108032	7.114410	8.106232
40.160461	6.694794	7.820129
40.212890	8.144379	7.572174
40.265318	7.667542	7.247925
40.317747	8.049011	8.125305
40.370176	7.667542	7.686615
40.422605	7.724762	7.171631
40.475034	7.324219	7.476807
40.527462	8.201599	7.572174
40.579891	7.705688	8.029938
40.632320	8.182526	7.705688
40.684749	7.095337	7.953644
40.737178	7.953644	8.068085
40.789606	7.438660	7.991791
40.842035	7.629395	7.896423
40.894464	7.877350	7.457733
40.946893	7.114410	7.114410
40.999322	7.266998	7.457733
41.051750	7.743835	7.495880
41.104179	8.049011	8.926392
41.156608	7.152557	7.743835
41.209037	7.724762	7.534027
41.261466	7.305145	7.686615
41.313894	7.534027	7.286072
41.366323	8.163452	7.610321
41.418752	7.972717	7.743835
41.471181	8.316040	7.209778
41.523610	7.858276	7.991791
41.576038	7.305145	7.820129
41.628467	6.637573	7.801056
41.680896	7.839203	7.419586
41.733325	7.457733	7.572174
41.785754	7.381439	7.476807
41.838182	7.381439	7.057190
41.890611	7.629395	7.858276
41.943040	7.343292	8.029938
41.995469	7.724762	7.400513
42.047898	7.896423	7.724762
42.100326	6.999969	7.820129
42.152755	6.961823	8.087158
42.205184	7.934570	7.476807
42.257613	7.648468	7.591248
42.310042	7.534027	7.572174
42.362470	6.523132	7.781982
42.414899	7.572174	7.305145
42.467328	8.468628	8.029938
42.519757	7.534027	7.915497
42.572186	6.809235	7.686615
42.624614	8.010864	8.106232
42.677043	6.790161	7.629395
42.729472	7.610321	7.972717
42.781901	7.457733	7.915497
42.834330	8.125305	8.029938
42.886758	7.095337	7.209778
42.939187	7.247925	7.572174
42.991616	6.847382	7.534027
43.044045	8.258820	7.228851
43.096474	8.125305	8.583069
43.148902	7.858276	7.686615
43.201331	7.724762	7.228851
43.253760	8.049011	7.858276
43.306189	6.694794	6.656647
43.358618	7.820129	6.790161
43.411046	7.820129	7.534027
43.463475	7.762909	8.335114
43.515904	7.438660	8.449554
43.568333	7.743835	7.743835
43.620762	7.915497	7.667542
43.673190	7.686615	8.049011
43.725619	6.656647	8.277893
43.778048	8.049011	7.705688
43.830477	7.724762	8.010864
43.882906	7.514954	8.029938
43.935334	7.038116	7.686615
43.987763	7.286072	7.972717
44.040192	7.514954	7.209778
44.092621	7.209778	7.896423
44.145050	7.457733	7.953644
44.197478	8.010864	7.686615
44.249907	7.915497	7.934570
44.302336	7.343292	7.705688
44.354765	7.228851	7.209778
44.407194	7.057190	7.343292
44.459622	7.991791	7.419586
44.512051	7.972717	7.190704
44.564480	7.572174	7.495880
44.616909	7.743835	7.534027
44.669338	7.286072	8.125305
44.721766	6.999969	7.286072
44.774195	7.114410	7.514954
44.826624	7.553101	7.572174
44.879053	7.495880	8.144379
44.931482	8.087158	7.648468
44.983910	7.572174	6.942749
45.036339	6.847382	8.144379
45.088768	7.991791	7.610321
45.141197	7.095337	7.266998
45.193626	7.247925	7.343292
45.246054	7.400513	7.228851
45.298483	7.247925	7.762909
45.350912	6.484985	6.961823
45.403341	7.019043	7.019043
45.455770	7.457733	7.476807
45.508198	6.790161	7.266998
45.560627	8.296967	7.896423
45.613056	7.934570	7.629395
45.665485	7.114410	7.686615
45.717914	7.438660	6.961823
45.770342	7.324219	7.038116
45.822771	7.343292	7.896423
45.875200	6.923676	7.839203
45.927629	6.771088	7.686615
45.980058	8.068085	8.163452
46.032486	7.762909	7.972717
46.084915	7.247925	7.781982
46.137344	6.980896	7.686615
46.189773	7.572174	7.152557
46.242202	7.724762	7.820129
46.294630	7.896423	7.362366
46.347059	7.038116	7.686615
46.399488	7.553101	7.400513
46.451917	7.514954	6.923676
46.504346	8.049011	7.839203
46.556774	7.915497	7.343292
46.609203	7.095337	7.095337
46.661632	7.324219	7.266998
46.714061	7.266998	6.904602
46.766490	7.743835	7.896423
46.818918	7.591248	7.190704
46.871347	7.305145	7.934570
46.923776	7.553101	7.820129
46.976205	7.534027	7.419586
47.028634	7.076263	8.049011
47.081062	7.801056	7.076263
47.133491	7.629395	7.400513
47.185920	8.049011	8.144379
47.238349	7.648468	6.904602
47.290778	7.877350	7.667542
47.343206	6.961823	7.324219
47.395635	6.790161	7.324219
47.448064	7.362366	7.820129
47.500493	7.152557	7.057190
47.552922	7.495880	7.419586
47.605350	7.572174	7.858276
47.657779	7.228851	7.896423
47.710208	7.362366	8.182526
47.762637	7.648468	7.362366
47.815066	7.667542	6.847382
47.867494	8.392334	7.228851
47.919923	7.762909	8.106232
47.972352	7.781982	7.629395
48.024781	7.266998	7.495880
48.077210	6.904602	8.049011
48.129638	7.591248	7.705688
48.182067	7.228851	7.114410
48.234496	7.686615	7.457733
48.286925	7.495880	6.752014
48.339354	7.839203	7.705688
48.391782	7.572174	7.476807
48.444211	7.381439	7.934570
48.496640	7.972717	7.534027
48.549069	7.286072	8.277893
48.601498	7.629395	7.266998
48.653926	7.553101	6.942749
48.706355	7.038116	7.209778
48.758784	8.392334	7.362366
48.811213	7.762909	7.858276
48.863642	7.591248	7.095337
48.916070	6.465912	7.266998
48.968499	7.743835	7.457733
49.020928	6.790161	8.010864
49.073357	7.877350	6.618500
49.125786	7.457733	7.038116
49.178214	7.324219	7.438660
49.230643	7.095337	7.743835
49.283072	7.514954	7.648468
49.335501	6.866455	7.362366
49.387930	7.724762	8.296967
49.440358	6.866455	7.781982
49.492787	7.076263	8.068085
49.545216	8.277893	7.476807
49.597645	7.648468	7.228851
49.650074	7.400513	7.858276
49.702502	7.686615	6.847382
49.754931	7.724762	7.781982
49.807360	7.457733	7.343292
49.859789	7.152557	7.171631
49.912218	7.400513	7.839203
49.964646	7.877350	7.915497
50.017075	7.743835	7.915497
50.069504	7.572174	7.457733
50.121933	7.686615	6.999969
50.174362	7.572174	7.057190
50.226790	7.324219	7.095337
50.279219	7.362366	8.029938
50.331648	7.572174	7.553101
50.384077	7.190704	6.980896
50.436506	7.038116	6.923676
50.488934	7.686615	7.534027
50.541363	7.762909	6.790161
50.593792	7.934570	7.820129
50.646221	7.400513	7.686615
50.698650	8.563995	7.743835
50.751078	7.076263	7.266998
50.803507	7.724762	6.923676
50.855936	7.534027	7.629395
50.908365	7.228851	7.877350
50.960794	7.209778	7.400513
51.013222	6.885529	6.771088
51.065651	7.114410	7.896423
51.118080	7.686615	7.572174
51.170509	7.896423	7.190704
51.222938	7.572174	7.362366
51.275366	7.343292	7.553101
51.327795	7.305145	7.514954
51.380224	6.980896	6.465912
51.432653	7.553101	8.087158
51.485082	7.266998	7.686615
51.537510	7.152557	7.476807
51.589939	7.591248	7.762909
51.642368	7.419586	7.991791
51.694797	7.266998	8.430481
51.747226	7.705688	7.152557
51.799654	7.667542	7.705688
51.852083	7.247925	7.343292
51.904512	6.942749	7.476807
51.956941	6.618500	7.286072
52.009370	7.286072	7.667542
52.061798	7.534027	7.476807
52.114227	7.648468	7.629395
52.166656	7.896423	7.495880
52.219085	7.457733	7.553101
52.271514	7.152557	7.705688
52.323942	7.572174	8.277893
52.376371	7.724762	7.667542
52.428800	7.038116	7.705688
52.481229	7.495880	7.209778
52.533658	7.495880	7.286072
52.586086	7.152557	7.743835
52.638515	7.305145	7.228851
52.690944	7.381439	7.915497
52.743373	7.076263	7.801056
52.795802	7.305145	7.076263
52.848230	7.381439	7.400513
52.900659	7.972717	7.057190
52.953088	7.381439	7.247925
53.005517	7.762909	7.801056
53.057946	6.732941	7.305145
53.110374	7.610321	7.572174
53.162803	6.885529	7.667542
53.215232	7.667542	7.705688
53.267661	7.476807	7.667542
53.320090	7.629395	6.999969
53.372518	7.705688	7.152557
53.424947	7.648468	7.076263
53.477376	7.095337	8.049011
53.529805	8.068085	6.599426
53.582234	7.133484	7.190704
53.634662	7.190704	7.591248
53.687091	7.209778	7.667542
53.739520	7.362366	7.705688
53.791949	6.923676	7.095337
53.844378	8.411407	7.591248
53.896806	7.152557	7.610321
53.949235	7.801056	7.781982
54.001664	7.457733	7.858276
54.054093	7.076263	7.228851
54.106522	7.762909	6.675720
54.158950	7.743835	7.591248
54.211379	7.114410	7.419586
54.263808	7.553101	7.991791
54.316237	7.076263	7.686615
54.368666	7.438660	7.438660
54.421094	7.553101	7.781982
54.473523	7.514954	7.820129
54.525952	7.686615	8.163452
54.578381	7.476807	7.324219
54.630810	7.114410	7.019043
54.683238	7.629395	7.152557
54.735667	7.152557	7.362366
54.788096	7.381439	6.923676
54.840525	7.591248	7.591248
54.892954	7.495880	7.247925
54.945382	7.572174	7.667542
54.997811	7.190704	8.430481
55.050240	7.991791	7.476807
55.102669	7.362366	7.209778
55.155098	7.591248	7.610321
55.207526	7.305145	7.839203
55.259955	7.133484	7.858276
55.312384	7.190704	7.266998
55.364813	7.743835	7.610321
55.417242	7.896423	7.038116
55.469670	7.705688	7.438660
55.522099	7.038116	7.781982
55.574528	7.514954	9.021759
55.626957	8.888245	7.820129
55.679386	7.648468	7.171631
55.731814	7.114410	6.504059
55.784243	7.305145	7.324219
55.836672	7.572174	7.286072
55.889101	7.190704	7.171631
55.941530	7.762909	7.343292
55.993958	6.732941	7.209778
56.046387	7.362366	7.801056
56.098816	7.228851	8.125305
56.151245	7.820129	7.324219
56.203674	6.694794	7.953644
56.256102	7.171631	8.163452
56.308531	7.305145	7.591248
56.360960	6.790161	6.885529
56.413389	6.637573	7.896423
56.465818	7.343292	7.839203
56.518246	7.724762	7.057190
56.570675	6.809235	7.038116
56.623104	7.667542	6.771088
56.675533	7.476807	7.610321
56.727962	7.038116	7.629395
56.780390	8.010864	7.553101
56.832819	6.809235	7.266998
56.885248	7.305145	7.362366
56.937677	7.457733	7.419586
56.990106	7.514954	7.247925
57.042534	7.324219	7.743835
57.094963	6.885529	7.419586
57.147392	7.400513	7.438660
57.199821	7.438660	7.762909
57.252250	7.514954	7.534027
57.304678	7.171631	7.610321
57.357107	7.667542	7.286072
57.409536	7.743835	7.858276
57.461965	7.991791	8.182526
57.514394	6.999969	8.163452
57.566822	7.534027	7.801056
57.619251	7.362366	7.743835
57.671680	6.980896	7.743835
57.724109	6.732941	7.324219
57.776538	7.419586	7.076263
57.828966	7.171631	7.610321
57.881395	6.885529	7.305145
57.933824	6.904602	8.621216
57.986253	7.781982	7.038116
58.038682	7.514954	8.258820
58.091110	7.019043	7.133484
58.143539	7.019043	7.762909
58.195968	7.457733	7.190704
58.248397	7.667542	7.476807
58.300826	7.305145	7.152557
58.353254	7.381439	7.247925
58.405683	7.591248	7.362366
58.458112	7.190704	6.484985
58.510541	7.324219	8.144379
58.562970	7.457733	7.877350
58.615398	7.915497	7.629395
58.667827	6.790161	7.190704
58.720256	7.114410	7.400513
58.772685	7.171631	7.057190
58.825114	7.743835	6.771088
58.877542	7.705688	6.618500
58.929971	7.209778	7.743835
58.982400	7.286072	7.591248
59.034829	7.133484	7.591248
59.087258	7.324219	7.514954
59.139686	7.629395	7.133484
59.192115	7.381439	7.934570
59.244544	7.057190	7.190704
59.296973	7.476807	6.713867
59.349402	7.572174	6.885529
59.401830	7.820129	7.419586
59.454259	7.114410	7.400513
59.506688	7.343292	7.095337
59.559117	7.228851	7.591248
59.611546	7.896423	7.400513
59.663974	7.686615	7.553101
59.716403	7.610321	7.534027
